type,job,job_require,course_acquire,course,path
single_hop_synonym,Frontend (Consult) #1,React Native,React Native,SF220,"['Frontend (Consult) #1', 'require>', 'React Native', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,Software Development,Software Development,SF220,"['Fullstack (EdTech) #1', 'require>', 'Software Development', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,Software Development,Software Development,SF222,"['Fullstack (EdTech) #1', 'require>', 'Software Development', 'include<', 'SF222']"
single_hop_synonym,Fullstack (EdTech) #1,Software Development,Software Development,SF230,"['Fullstack (EdTech) #1', 'require>', 'Software Development', 'include<', 'SF230']"
single_hop_synonym,Fullstack (EdTech) #1,Software Development,Software Development,SF210,"['Fullstack (EdTech) #1', 'require>', 'Software Development', 'include<', 'SF210']"
single_hop_synonym,Fullstack (EdTech) #1,Kubernetes,Kubernetes,CN310,"['Fullstack (EdTech) #1', 'require>', 'Kubernetes', 'include<', 'CN310']"
single_hop_synonym,Fullstack (EdTech) #1,Computer Science,Computer Science,SF220,"['Fullstack (EdTech) #1', 'require>', 'Computer Science', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,Docker,Docker,SF230,"['Fullstack (EdTech) #1', 'require>', 'Docker', 'include<', 'SF230']"
single_hop_synonym,Fullstack (EdTech) #1,Docker,Docker,CN310,"['Fullstack (EdTech) #1', 'require>', 'Docker', 'include<', 'CN310']"
single_hop_synonym,Fullstack (EdTech) #1,Git,Git,SF222,"['Fullstack (EdTech) #1', 'require>', 'Git', 'include<', 'SF222']"
single_hop_synonym,Fullstack (EdTech) #1,Git,Git,CN310,"['Fullstack (EdTech) #1', 'require>', 'Git', 'include<', 'CN310']"
single_hop_synonym,Fullstack (EdTech) #1,Version Control Systems,Version Control Systems,CN310,"['Fullstack (EdTech) #1', 'require>', 'Version Control Systems', 'include<', 'CN310']"
single_hop_synonym,Fullstack (EdTech) #1,MongoDB,MongoDB,CN351,"['Fullstack (EdTech) #1', 'require>', 'MongoDB', 'include<', 'CN351']"
single_hop_synonym,Fullstack (EdTech) #1,SQL,SQL,CN351,"['Fullstack (EdTech) #1', 'require>', 'SQL', 'include<', 'CN351']"
single_hop_synonym,Fullstack (EdTech) #1,SQL,SQL,SF220,"['Fullstack (EdTech) #1', 'require>', 'SQL', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,SQL,SQL,SF230,"['Fullstack (EdTech) #1', 'require>', 'SQL', 'include<', 'SF230']"
single_hop_synonym,Fullstack (EdTech) #1,Databases,Databases,SF220,"['Fullstack (EdTech) #1', 'require>', 'Databases', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,PostgreSQL,PostgreSQL,SF230,"['Fullstack (EdTech) #1', 'require>', 'PostgreSQL', 'include<', 'SF230']"
single_hop_synonym,Fullstack (EdTech) #1,PostgreSQL,PostgreSQL,CN310,"['Fullstack (EdTech) #1', 'require>', 'PostgreSQL', 'include<', 'CN310']"
single_hop_synonym,Fullstack (EdTech) #1,MySQL,MySQL,SF230,"['Fullstack (EdTech) #1', 'require>', 'MySQL', 'include<', 'SF230']"
single_hop_synonym,Fullstack (EdTech) #1,MySQL,MySQL,CN310,"['Fullstack (EdTech) #1', 'require>', 'MySQL', 'include<', 'CN310']"
single_hop_synonym,Fullstack (EdTech) #1,REST API,REST API,SF230,"['Fullstack (EdTech) #1', 'require>', 'REST API', 'include<', 'SF230']"
single_hop_synonym,Fullstack (EdTech) #1,REST API,REST API,CN351,"['Fullstack (EdTech) #1', 'require>', 'REST API', 'include<', 'CN351']"
single_hop_synonym,Fullstack (EdTech) #1,Node.js,Node.js,SF220,"['Fullstack (EdTech) #1', 'require>', 'Node.js', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,React Native,React Native,SF220,"['Fullstack (EdTech) #1', 'require>', 'React Native', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,JavaScript,JavaScript,CN351,"['Fullstack (EdTech) #1', 'require>', 'JavaScript', 'include<', 'CN351']"
single_hop_synonym,Fullstack (EdTech) #1,JavaScript,JavaScript,SF220,"['Fullstack (EdTech) #1', 'require>', 'JavaScript', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,CSS,CSS,SF220,"['Fullstack (EdTech) #1', 'require>', 'CSS', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,HTML,HTML,SF222,"['Fullstack (EdTech) #1', 'require>', 'HTML', 'include<', 'SF222']"
single_hop_synonym,Fullstack (EdTech) #1,HTML,HTML,SF220,"['Fullstack (EdTech) #1', 'require>', 'HTML', 'include<', 'SF220']"
single_hop_synonym,Fullstack (EdTech) #1,HTML,HTML,CN351,"['Fullstack (EdTech) #1', 'require>', 'HTML', 'include<', 'CN351']"
single_hop_synonym,Fullstack (Insurance) #1,NodeJS,NodeJS,CN351,"['Fullstack (Insurance) #1', 'require>', 'NodeJS', 'include<', 'CN351']"
single_hop_synonym,Fullstack (Insurance) #1,NodeJS,NodeJS,CN310,"['Fullstack (Insurance) #1', 'require>', 'NodeJS', 'include<', 'CN310']"
single_hop_synonym,Fullstack (Insurance) #1,Frontend,Frontend,SF220,"['Fullstack (Insurance) #1', 'require>', 'Frontend', 'include<', 'SF220']"
single_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'include<', 'SF220']"
single_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'include<', 'SF222']"
single_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'include<', 'SF230']"
single_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'include<', 'SF210']"
single_hop_synonym,Backend (Bank) #1,Windows,Windows,CN310,"['Backend (Bank) #1', 'require>', 'Windows', 'include<', 'CN310']"
single_hop_synonym,Backend (Bank) #1,Unix,Unix,CN311,"['Backend (Bank) #1', 'require>', 'Unix', 'include<', 'CN311']"
single_hop_synonym,Backend (Bank) #1,Linux,Linux,CN310,"['Backend (Bank) #1', 'require>', 'Linux', 'include<', 'CN310']"
single_hop_synonym,Backend (Bank) #1,UML,UML,SF222,"['Backend (Bank) #1', 'require>', 'UML', 'include<', 'SF222']"
single_hop_synonym,Backend (Bank) #1,UML,UML,SF230,"['Backend (Bank) #1', 'require>', 'UML', 'include<', 'SF230']"
single_hop_synonym,Backend (Bank) #1,Eclipse,Eclipse,SF212,"['Backend (Bank) #1', 'require>', 'Eclipse', 'include<', 'SF212']"
single_hop_synonym,Backend (Bank) #1,Javascript,Javascript,CN351,"['Backend (Bank) #1', 'require>', 'Javascript', 'include<', 'CN351']"
single_hop_synonym,Backend (Bank) #1,Object-Oriented Programming,Object-Oriented Programming,SF212,"['Backend (Bank) #1', 'require>', 'Object-Oriented Programming', 'include<', 'SF212']"
single_hop_synonym,Backend (Bank) #1,Object-Oriented Programming,Object-Oriented Programming,SF211,"['Backend (Bank) #1', 'require>', 'Object-Oriented Programming', 'include<', 'SF211']"
single_hop_synonym,Backend (Bank) #1,Software Development Life Cycle,Software Development Life Cycle,SF220,"['Backend (Bank) #1', 'require>', 'Software Development Life Cycle', 'include<', 'SF220']"
single_hop_synonym,Backend (Bank) #1,System Analysis,System Analysis,SF222,"['Backend (Bank) #1', 'require>', 'System Analysis', 'include<', 'SF222']"
single_hop_synonym,Backend (Bank) #1,System Analysis,System Analysis,SF220,"['Backend (Bank) #1', 'require>', 'System Analysis', 'include<', 'SF220']"
single_hop_synonym,Backend (Bank) #1,Java,Java,CN311,"['Backend (Bank) #1', 'require>', 'Java', 'include<', 'CN311']"
single_hop_synonym,Backend (Bank) #1,Java,Java,SF212,"['Backend (Bank) #1', 'require>', 'Java', 'include<', 'SF212']"
single_hop_synonym,Backend (Bank) #1,Java,Java,SF211,"['Backend (Bank) #1', 'require>', 'Java', 'include<', 'SF211']"
single_hop_synonym,Backend (Bank) #2,CSS,CSS,SF220,"['Backend (Bank) #2', 'require>', 'CSS', 'include<', 'SF220']"
single_hop_synonym,Backend (Bank) #2,Android,Android,CN311,"['Backend (Bank) #2', 'require>', 'Android', 'include<', 'CN311']"
single_hop_synonym,Backend (Bank) #2,iOS,iOS,CN311,"['Backend (Bank) #2', 'require>', 'iOS', 'include<', 'CN311']"
single_hop_synonym,Backend (Bank) #2,Git,Git,SF222,"['Backend (Bank) #2', 'require>', 'Git', 'include<', 'SF222']"
single_hop_synonym,Backend (Bank) #2,Git,Git,CN310,"['Backend (Bank) #2', 'require>', 'Git', 'include<', 'CN310']"
single_hop_synonym,Backend (Bank) #2,MongoDB,MongoDB,CN351,"['Backend (Bank) #2', 'require>', 'MongoDB', 'include<', 'CN351']"
single_hop_synonym,Backend (Bank) #2,MySQL,MySQL,SF230,"['Backend (Bank) #2', 'require>', 'MySQL', 'include<', 'SF230']"
single_hop_synonym,Backend (Bank) #2,MySQL,MySQL,CN310,"['Backend (Bank) #2', 'require>', 'MySQL', 'include<', 'CN310']"
single_hop_synonym,Backend (Bank) #2,NoSQL Database,NoSQL Database,SF230,"['Backend (Bank) #2', 'require>', 'NoSQL Database', 'include<', 'SF230']"
single_hop_synonym,Backend (Bank) #2,SQL,SQL,CN351,"['Backend (Bank) #2', 'require>', 'SQL', 'include<', 'CN351']"
single_hop_synonym,Backend (Bank) #2,SQL,SQL,SF220,"['Backend (Bank) #2', 'require>', 'SQL', 'include<', 'SF220']"
single_hop_synonym,Backend (Bank) #2,SQL,SQL,SF230,"['Backend (Bank) #2', 'require>', 'SQL', 'include<', 'SF230']"
single_hop_synonym,Backend (Bank) #2,JSON,JSON,SF220,"['Backend (Bank) #2', 'require>', 'JSON', 'include<', 'SF220']"
single_hop_synonym,Backend (Bank) #2,JSON,JSON,CN351,"['Backend (Bank) #2', 'require>', 'JSON', 'include<', 'CN351']"
single_hop_synonym,Backend (Bank) #2,XML,XML,SF222,"['Backend (Bank) #2', 'require>', 'XML', 'include<', 'SF222']"
single_hop_synonym,Backend (Bank) #2,XML,XML,SF230,"['Backend (Bank) #2', 'require>', 'XML', 'include<', 'SF230']"
single_hop_synonym,Backend (Bank) #2,XML,XML,CN351,"['Backend (Bank) #2', 'require>', 'XML', 'include<', 'CN351']"
single_hop_synonym,Backend (Bank) #2,REST,REST,SF220,"['Backend (Bank) #2', 'require>', 'REST', 'include<', 'SF220']"
single_hop_synonym,Backend (Bank) #2,Java,Java,CN311,"['Backend (Bank) #2', 'require>', 'Java', 'include<', 'CN311']"
single_hop_synonym,Backend (Bank) #2,Java,Java,SF212,"['Backend (Bank) #2', 'require>', 'Java', 'include<', 'SF212']"
single_hop_synonym,Backend (Bank) #2,Java,Java,SF211,"['Backend (Bank) #2', 'require>', 'Java', 'include<', 'SF211']"
single_hop_synonym,Backend (Bank) #2,Software Development,Software Development,SF220,"['Backend (Bank) #2', 'require>', 'Software Development', 'include<', 'SF220']"
single_hop_synonym,Backend (Bank) #2,Software Development,Software Development,SF222,"['Backend (Bank) #2', 'require>', 'Software Development', 'include<', 'SF222']"
single_hop_synonym,Backend (Bank) #2,Software Development,Software Development,SF230,"['Backend (Bank) #2', 'require>', 'Software Development', 'include<', 'SF230']"
single_hop_synonym,Backend (Bank) #2,Software Development,Software Development,SF210,"['Backend (Bank) #2', 'require>', 'Software Development', 'include<', 'SF210']"
single_hop_synonym,PM (MedTech) #1,Collaboration,Collaboration,SF222,"['PM (MedTech) #1', 'require>', 'Collaboration', 'include<', 'SF222']"
single_hop_synonym,PM (MedTech) #1,Collaboration,Collaboration,SF220,"['PM (MedTech) #1', 'require>', 'Collaboration', 'include<', 'SF220']"
single_hop_synonym,PM (MedTech) #1,Communication,Communication,SF220,"['PM (MedTech) #1', 'require>', 'Communication', 'include<', 'SF220']"
single_hop_synonym,PM (MedTech) #1,Requirements Management,Requirements Management,SF220,"['PM (MedTech) #1', 'require>', 'Requirements Management', 'include<', 'SF220']"
single_hop_synonym,PM (MedTech) #1,Stakeholder Communication,Stakeholder Communication,SF220,"['PM (MedTech) #1', 'require>', 'Stakeholder Communication', 'include<', 'SF220']"
single_hop_synonym,PM (MedTech) #1,Technology,Technology,SF222,"['PM (MedTech) #1', 'require>', 'Technology', 'include<', 'SF222']"
single_hop_synonym,PM (MedTech) #1,Project Management,Project Management,SF220,"['PM (MedTech) #1', 'require>', 'Project Management', 'include<', 'SF220']"
single_hop_synonym,Fullstack (MedTech) #1,JavaScript,JavaScript,CN351,"['Fullstack (MedTech) #1', 'require>', 'JavaScript', 'include<', 'CN351']"
single_hop_synonym,Fullstack (MedTech) #1,JavaScript,JavaScript,SF220,"['Fullstack (MedTech) #1', 'require>', 'JavaScript', 'include<', 'SF220']"
single_hop_synonym,Fullstack (MedTech) #1,Programming Language,Programming Language,SF210,"['Fullstack (MedTech) #1', 'require>', 'Programming Language', 'include<', 'SF210']"
single_hop_synonym,Fullstack (MedTech) #1,Programming Language,Programming Language,SF211,"['Fullstack (MedTech) #1', 'require>', 'Programming Language', 'include<', 'SF211']"
single_hop_synonym,Fullstack (MedTech) #1,Database Management System,Database Management System,SF230,"['Fullstack (MedTech) #1', 'require>', 'Database Management System', 'include<', 'SF230']"
single_hop_synonym,Fullstack (MedTech) #1,Software Testing,Software Testing,SF220,"['Fullstack (MedTech) #1', 'require>', 'Software Testing', 'include<', 'SF220']"
single_hop_synonym,Fullstack (MedTech) #1,Performance,Performance,CN311,"['Fullstack (MedTech) #1', 'require>', 'Performance', 'include<', 'CN311']"
single_hop_synonym,Fullstack (MedTech) #1,Performance,Performance,CN310,"['Fullstack (MedTech) #1', 'require>', 'Performance', 'include<', 'CN310']"
single_hop_synonym,Fullstack (MedTech) #1,Security,Security,CN310,"['Fullstack (MedTech) #1', 'require>', 'Security', 'include<', 'CN310']"
single_hop_synonym,Fullstack (MedTech) #1,Security,Security,SF230,"['Fullstack (MedTech) #1', 'require>', 'Security', 'include<', 'SF230']"
single_hop_synonym,Fullstack (MedTech) #1,Security,Security,CN311,"['Fullstack (MedTech) #1', 'require>', 'Security', 'include<', 'CN311']"
single_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineering,CN310,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'include<', 'CN310']"
single_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineering,SF230,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'include<', 'SF230']"
single_hop_synonym,Fullstack (MedTech) #1,Software Engineering,Software Engineering,SF220,"['Fullstack (MedTech) #1', 'require>', 'Software Engineering', 'include<', 'SF220']"
single_hop_synonym,Fullstack (MedTech) #1,Database Design,Database Design,SF222,"['Fullstack (MedTech) #1', 'require>', 'Database Design', 'include<', 'SF222']"
single_hop_synonym,Fullstack (MedTech) #1,Database Design,Database Design,SF230,"['Fullstack (MedTech) #1', 'require>', 'Database Design', 'include<', 'SF230']"
single_hop_synonym,Fullstack (MedTech) #1,Kubernetes,Kubernetes,CN310,"['Fullstack (MedTech) #1', 'require>', 'Kubernetes', 'include<', 'CN310']"
single_hop_synonym,Fullstack (MedTech) #1,Docker,Docker,SF230,"['Fullstack (MedTech) #1', 'require>', 'Docker', 'include<', 'SF230']"
single_hop_synonym,Fullstack (MedTech) #1,Docker,Docker,CN310,"['Fullstack (MedTech) #1', 'require>', 'Docker', 'include<', 'CN310']"
single_hop_synonym,Fullstack (MedTech) #1,Python,Python,SF230,"['Fullstack (MedTech) #1', 'require>', 'Python', 'include<', 'SF230']"
single_hop_synonym,Fullstack (MedTech) #1,Python,Python,SF210,"['Fullstack (MedTech) #1', 'require>', 'Python', 'include<', 'SF210']"
single_hop_synonym,Fullstack (MedTech) #1,Python,Python,CN311,"['Fullstack (MedTech) #1', 'require>', 'Python', 'include<', 'CN311']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Modeling,SF230,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Model Development,SF230,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym>', 'Data Model Development', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Modeling,SF230,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym>', 'Data Model Development', 'synonym>', 'Data Modeling', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Database Model,SF230,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym>', 'Data Model Development', 'synonym>', 'Data Modeling', 'synonym<', 'Database Model', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Model,SF220,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym>', 'Data Model Development', 'synonym>', 'Data Modeling', 'synonym<', 'Database Model', 'synonym<', 'Data Model', 'include<', 'SF220']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Model,CN310,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym>', 'Data Model Development', 'synonym>', 'Data Modeling', 'synonym<', 'Database Model', 'synonym<', 'Data Model', 'include<', 'CN310']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Model,SF220,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym>', 'Data Model Development', 'synonym>', 'Data Modeling', 'synonym<', 'Database Model', 'synonym<', 'Data Model', 'synonym<', 'Data Model', 'include<', 'SF220']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Model,CN310,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym>', 'Data Model Development', 'synonym>', 'Data Modeling', 'synonym<', 'Database Model', 'synonym<', 'Data Model', 'synonym<', 'Data Model', 'include<', 'CN310']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Model Development,SF230,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym<', 'Data Model Development', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Modeling,SF230,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym<', 'Data Model Development', 'synonym<', 'Data Modeling', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Database Model,SF230,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym<', 'Data Model Development', 'synonym<', 'Data Modeling', 'synonym<', 'Database Model', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Model,SF220,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym<', 'Data Model Development', 'synonym<', 'Data Modeling', 'synonym<', 'Database Model', 'synonym<', 'Data Model', 'include<', 'SF220']"
multi_hop_synonym,Backend (Travel) #1,Data Requirements,Data Model,CN310,"['Backend (Travel) #1', 'require>', 'Data Requirements', 'synonym<', 'Data Modeling', 'synonym<', 'Data Model Development', 'synonym<', 'Data Modeling', 'synonym<', 'Database Model', 'synonym<', 'Data Model', 'include<', 'CN310']"
